id,size,E,avgD,approx.Treewidth,Nodeconnective,diameter,cluster,max_matching,mvc,maxcut,degree_assort,attr_assort
295,10,10,2.0,2,1,5,0.2166666666666666,3,5,9,-0.3829787234042556,-0.1034482758620689
296,10,10,2.0,2,1,7,0.1666666666666666,4,6,9,-0.3725490196078475,-0.1904761904761905
297,10,10,2.0,2,1,7,0.0,5,8,9,-0.0526315789473716,-0.0650887573964497
298,10,11,2.2,2,1,5,0.2333333333333333,3,6,10,-0.2941176470588229,-0.083743842364532
299,10,9,1.8,1,1,7,0.0,4,5,8,-0.4651162790697679,-0.0746268656716417
300,10,11,2.2,2,1,6,0.3333333333333333,4,7,9,-0.3968253968253999,-0.198019801980198
301,10,15,3.0,3,1,5,0.6166666666666667,3,6,11,-0.1111111111111132,-0.1081794195250659
302,10,10,2.0,2,1,7,0.1666666666666666,4,7,8,-0.1764705882352955,-0.2048192771084337
303,10,15,3.0,3,1,4,0.37,4,6,12,-0.1314655172413802,-0.1538461538461538
304,10,9,1.8,1,1,7,0.0,3,5,9,-0.4318181818181821,-0.296
305,10,10,2.0,2,1,6,0.0,3,5,10,-0.3829787234042555,-0.1976047904191617
306,10,10,2.0,2,1,5,0.0,5,7,8,-0.2765957446808521,-0.2
307,10,11,2.2,2,1,7,0.3333333333333333,4,6,9,-0.269230769230769,-0.1523809523809524
308,10,12,2.4,2,1,4,0.2833333333333333,4,6,9,-0.3333333333333336,-0.1186440677966101
309,10,11,2.2,2,1,7,0.3333333333333333,3,6,9,-0.269230769230769,-0.174757281553398
310,10,11,2.2,2,1,4,0.0,3,5,11,-0.608695652173913,-0.1458333333333334
311,10,9,1.8,1,1,9,0.0,5,6,8,-0.1249999999999977,-0.2180451127819548
312,10,10,2.0,2,1,8,0.1666666666666666,5,7,9,0.1666666666666653,-0.2578616352201258
313,10,9,1.8,1,1,7,0.0,3,5,9,-0.6744186046511633,-0.0510948905109489
314,10,10,2.0,2,1,6,0.0,4,6,10,-0.3725490196078475,-3.4694469519536136e-17
315,10,11,2.2,2,1,7,0.2666666666666667,3,6,10,-0.0362318840579708,-0.2099999999999999
316,10,9,1.8,1,1,5,0.0,3,6,9,-0.5254237288135581,-0.1571428571428571
317,10,12,2.4,2,1,5,0.1433333333333333,5,7,11,-0.1320754716981141,-0.1234042553191489
318,10,9,1.8,1,1,9,0.0,4,6,8,-0.1249999999999977,-0.0666666666666666
319,10,9,1.8,1,1,7,0.0,4,6,9,-0.4318181818181821,-0.1999999999999999
320,10,11,2.2,2,1,8,0.1999999999999999,5,7,10,0.5769230769230805,0.0687830687830688
321,10,9,1.8,1,1,6,0.0,3,5,8,-0.5454545454545465,-0.1654676258992806
322,10,13,2.6,3,1,5,0.2666666666666666,4,8,11,-0.0833333333333343,-0.1063829787234042
323,10,10,2.0,2,1,7,0.0,4,7,9,0.1666666666666653,-0.0778443113772454
324,10,9,1.8,1,1,9,0.0,5,7,8,-0.1249999999999977,-0.1489361702127659
325,10,9,1.8,1,1,6,0.0,4,5,9,-0.5299999999999999,-0.125
326,10,12,2.4,2,1,5,0.31,4,6,10,-0.2837209302325594,-0.068825910931174
327,10,9,1.8,1,1,8,0.0,4,7,9,-0.3333333333333347,0.0307692307692307
328,10,10,2.0,2,1,7,0.15,4,6,9,-0.2765957446808521,-0.1764705882352941
329,10,12,2.4,2,1,6,0.35,4,7,10,-0.1142857142857141,-0.2743362831858407
330,10,13,2.6,3,1,5,0.2466666666666666,3,4,11,-0.1263537906137185,-0.2046332046332046
331,10,13,2.6,2,1,5,0.4133333333333333,4,7,10,0.0370370370370371,-0.1901408450704225
332,10,10,2.0,2,1,6,0.0,4,7,9,0.1666666666666653,0.0361445783132529
333,10,10,2.0,2,1,6,0.0,3,6,10,-0.1764705882352955,-0.0909090909090909
334,10,11,2.2,2,1,5,0.1333333333333333,3,6,10,-0.1956521739130433,-0.1804878048780487
335,10,9,1.8,1,1,8,0.0,5,9,8,-0.3333333333333347,-0.0510948905109489
336,10,10,2.0,2,1,7,0.0,5,7,8,-0.1111111111111122,-0.1363636363636363
337,10,9,1.8,1,1,9,0.0,5,7,9,-0.1249999999999977,-0.2366412213740458
338,10,9,1.8,1,1,8,0.0,5,6,8,-0.3333333333333347,-0.1824817518248175
339,10,10,2.0,2,1,8,0.1666666666666666,4,8,9,0.1666666666666653,0.024390243902439
340,10,25,5.0,4,1,3,0.638095238095238,4,7,17,-0.2628624883068308,-0.1494252873563218
341,10,11,2.2,2,1,5,0.0,4,7,10,-0.1282051282051273,-0.0259067357512953
342,10,10,2.0,2,1,6,0.1666666666666666,3,6,9,-0.7142857142857152,-0.1042944785276074
343,10,11,2.2,2,1,6,0.2166666666666666,3,6,9,-0.1379310344827583,-0.1398963730569948
344,10,9,1.8,1,1,9,0.0,4,6,8,-0.1249999999999977,-0.1824817518248175
345,10,10,2.0,2,1,4,0.0,4,5,9,-0.0638297872340432,-0.2195121951219512
346,10,11,2.2,2,1,7,0.4,4,7,9,-0.1282051282051253,-0.1690821256038647
347,10,10,2.0,2,1,7,0.0,5,7,10,0.1666666666666653,-0.2048192771084337
348,10,11,2.2,2,1,5,0.21,3,5,10,-0.347826086956522,-0.0945273631840795
349,10,11,2.2,2,1,7,0.2666666666666666,4,7,10,-0.0576923076923089,-0.0206185567010308
350,10,9,1.8,1,1,9,0.0,4,6,9,-0.1249999999999977,0.1074380165289255
351,10,9,1.8,1,1,9,0.0,4,7,8,-0.1249999999999977,-0.152
352,10,9,1.8,1,1,9,0.0,4,7,9,-0.1249999999999977,0.0381679389312977
353,10,10,2.0,2,1,5,0.0,3,5,8,-0.5686274509803901,-0.139240506329114
354,10,10,2.0,2,1,8,0.0,4,6,9,-0.0526315789473716,-0.1042944785276074
355,10,11,2.2,2,1,6,0.1666666666666666,4,7,10,-0.0576923076923089,0.0246305418719211
356,10,9,1.8,1,1,8,0.0,4,7,8,-0.3333333333333347,-0.125
357,10,9,1.8,1,1,7,0.0,3,6,8,-0.2272727272727273,-0.1739130434782608
358,10,9,1.8,1,1,8,0.0,4,5,7,-0.6666666666666665,-0.208955223880597
359,10,10,2.0,2,1,7,0.15,4,7,9,-0.2765957446808521,-0.139240506329114
360,10,10,2.0,2,1,5,0.2066666666666666,4,4,8,-0.5499999999999999,-0.1904761904761905
361,10,9,1.8,1,1,8,0.0,4,7,9,-0.3333333333333347,-0.1328671328671328
362,10,10,2.0,2,1,5,0.0,5,7,8,0.1666666666666653,-0.1764705882352941
363,10,13,2.6,3,1,6,0.2166666666666666,4,6,10,0.3953488372093012,-0.1729323308270676
364,10,12,2.4,3,1,6,0.2799999999999999,4,7,10,-0.0039840637450192,-0.2413793103448275
365,10,9,1.8,1,1,8,0.0,4,5,7,-0.6666666666666665,-0.0212765957446808
366,10,9,1.8,1,1,8,0.0,4,7,8,-0.3333333333333347,-0.1428571428571428
367,10,10,2.0,2,1,5,0.0,4,7,8,-0.6666666666666623,-0.1494252873563218
368,10,10,2.0,2,1,4,0.15,2,4,9,-0.6800000000000004,-0.1042944785276074
369,10,11,2.2,2,1,6,0.0,4,6,11,-0.0312499999999997,-0.1690821256038647
370,10,10,2.0,2,1,6,0.0,4,7,10,0.0196078431372542,-0.1764705882352941
371,10,10,2.0,2,1,5,0.0,4,6,9,-0.5789473684210537,-0.0404624277456647
372,10,12,2.4,2,1,6,0.4666666666666667,4,7,10,-0.0434782608695684,-0.1851851851851851
373,10,11,2.2,2,1,6,0.1666666666666666,4,6,10,0.2666666666666663,-0.1415094339622641
374,10,24,4.8,6,1,4,0.5538095238095238,5,8,18,0.3076923076923101,-0.1
375,10,12,2.4,3,1,7,0.3,4,7,10,0.2285714285714282,-0.1707317073170731
376,10,10,2.0,2,1,7,0.2166666666666667,4,6,8,-0.3580246913580259,-0.1920529801324504
377,10,10,2.0,2,1,7,0.0,5,7,9,0.1666666666666653,-0.0909090909090909
378,10,10,2.0,2,1,7,0.1666666666666666,3,5,9,-0.5686274509803901,-0.1494252873563218
379,10,12,2.4,2,1,6,0.0,4,8,12,-0.5319148936170299,-0.1294117647058824
380,10,15,3.0,3,1,5,0.3399999999999999,5,8,12,0.1642228739002948,0.0082644628099174
381,10,11,2.2,2,1,5,0.3766666666666666,4,5,9,-0.3749999999999993,-0.1578947368421052
382,10,11,2.2,2,1,8,0.2666666666666666,5,7,10,0.4358974358974363,-0.1862745098039216
383,10,10,2.0,2,1,6,0.0,4,6,9,-0.0526315789473716,-0.1612903225806452
384,10,14,2.8,2,1,3,0.5845238095238096,3,4,11,-0.5155763239875386,-0.2098765432098766
385,10,14,2.8,3,1,4,0.3299999999999999,4,6,11,-0.0594594594594607,-0.1632047477744806
386,10,13,2.6,3,1,6,0.3833333333333333,4,8,11,0.3035714285714277,-0.238095238095238
387,10,11,2.2,2,1,7,0.0,4,6,11,0.1538461538461559,-0.0576923076923076
388,10,11,2.2,2,1,5,0.4433333333333333,4,7,8,-0.6161137440758289,-0.198019801980198
389,10,9,1.8,1,1,8,0.0,3,5,7,-0.3333333333333347,-0.125
390,10,9,1.8,1,1,9,0.0,5,7,9,-0.1249999999999977,-0.1489361702127659
391,10,10,2.0,2,1,7,0.1,4,7,9,0.215686274509803,-0.1042944785276074
392,10,9,1.8,1,1,7,0.0,3,6,8,-0.6744186046511633,-0.1571428571428571
393,10,12,2.4,2,1,5,0.2933333333333333,4,7,11,-0.2649572649572647,-0.2972972972972972
394,10,14,2.8,3,1,4,0.2533333333333333,4,8,12,-0.2078431372549036,-0.1666666666666666
395,10,9,1.8,1,1,9,0.0,5,8,8,-0.1249999999999977,-0.2
396,10,9,1.8,1,1,9,0.0,5,7,8,-0.1249999999999977,-0.0069930069930069
397,10,10,2.0,2,1,8,0.0,5,7,9,-0.0526315789473716,-0.0285714285714286
398,10,11,2.2,2,1,6,0.3166666666666666,4,6,9,-0.4666666666666675,-0.1702127659574468
399,10,9,1.8,1,1,7,0.0,4,6,9,-0.4318181818181819,-0.265625
400,10,14,2.8,3,1,5,0.2733333333333333,4,7,12,0.0699300699300682,-0.0996978851963746
401,10,12,2.4,2,1,6,0.0,4,6,12,-0.0285714285714285,-0.0731707317073171
402,10,10,2.0,2,1,5,0.0,5,8,9,-0.5789473684210537,-0.0778443113772455
403,10,9,1.8,1,1,7,0.0,3,6,8,-0.2272727272727273,-0.1999999999999999
404,10,13,2.6,3,1,4,0.15,4,8,11,-0.3154761904761914,-0.0317460317460318
405,10,9,1.8,1,1,9,0.0,5,8,7,-0.1249999999999977,-0.408695652173913
406,10,11,2.2,2,1,7,0.4666666666666666,5,7,8,-0.3749999999999978,-0.2039800995024877
407,10,10,2.0,2,1,8,0.1666666666666666,4,7,8,-0.1111111111111122,-0.0256410256410255
408,10,11,2.2,2,1,6,0.15,3,6,9,-0.03125,-0.2804232804232806
409,10,10,2.0,2,1,8,0.2333333333333333,4,8,9,-0.0526315789473716,-0.0191082802547771
410,10,11,2.2,2,1,6,0.1999999999999999,4,5,10,-0.0620689655172411,-0.1862745098039215
411,10,10,2.0,2,1,8,0.1666666666666666,4,6,9,0.1666666666666653,-0.1764705882352941
412,10,9,1.8,1,1,8,0.0,4,6,8,-0.3333333333333347,-0.1408450704225352
413,10,10,2.0,2,1,8,0.1666666666666666,4,7,9,0.1666666666666653,-0.0526315789473683
414,10,14,2.8,3,1,4,0.39,4,7,11,-0.2253258845437623,-0.1951219512195122
415,10,10,2.0,2,1,8,0.2333333333333333,3,6,7,-0.0526315789473716,-0.1173184357541899
416,10,11,2.2,2,1,6,0.0833333333333333,5,7,9,-0.0312499999999992,-0.1702127659574467
417,10,11,2.2,2,1,5,0.1333333333333333,3,6,10,-0.2896551724137931,-0.198019801980198
418,10,9,1.8,1,1,8,0.0,4,7,8,-0.6666666666666665,-0.1739130434782608
419,10,14,2.8,2,1,6,0.4466666666666666,3,5,11,-0.0324483775811197,-0.217391304347826
420,10,9,1.8,1,1,8,0.0,4,7,8,-0.6666666666666665,-0.1824817518248175
421,10,10,2.0,2,1,8,0.1666666666666666,4,6,8,-0.1111111111111122,-0.2048192771084337
422,10,11,2.2,2,1,7,0.15,4,6,10,-0.1458333333333337,-0.1055276381909547
423,10,9,1.8,1,1,9,0.0,4,7,9,-0.1249999999999977,-0.2180451127819549
424,10,9,1.8,1,1,8,0.0,4,5,8,-0.3333333333333347,-0.2233009708737863
425,10,13,2.6,3,1,4,0.1333333333333333,4,7,12,-0.1085271317829453,-0.1386861313868613
426,10,10,2.0,2,1,7,0.2333333333333333,4,7,8,-0.6666666666666623,0.0303030303030303
427,10,12,2.4,3,1,4,0.06,4,6,10,-0.2430278884462159,-0.1234042553191489
428,10,11,2.2,2,1,5,0.0,3,6,10,-0.0576923076923089,-0.1224489795918367
429,10,11,2.2,2,1,5,0.0,3,6,11,-0.2604166666666669,-0.174757281553398
430,10,10,2.0,2,1,8,0.2333333333333333,4,7,8,-0.0526315789473716,-0.0285714285714286
431,10,11,2.2,2,1,6,0.0,4,7,11,0.3015873015873028,-0.1308411214953271
432,10,11,2.2,2,1,7,0.1,4,7,10,0.4358974358974363,0.1901840490797546
433,10,10,2.0,2,1,8,0.1666666666666666,5,8,8,-0.1111111111111122,-0.1695906432748538
434,10,9,1.8,1,1,9,0.0,4,7,9,-0.1249999999999977,-0.1654676258992805
435,10,10,2.0,2,1,6,0.0,3,5,8,-0.5957446808510639,-0.2658227848101266
436,10,10,2.0,2,1,8,0.1666666666666666,4,6,8,-0.1111111111111122,-0.2048192771084337
437,10,14,2.8,3,1,4,0.1166666666666666,4,8,13,-0.1666666666666681,-0.05
438,10,13,2.6,3,1,4,0.35,4,7,11,-0.4444444444444447,-0.0437956204379561
439,10,10,2.0,2,1,7,0.1666666666666666,4,6,9,-0.1764705882352955,-0.1764705882352941
440,10,11,2.2,2,1,6,0.15,4,6,10,-0.03125,-0.1523809523809524
441,10,9,1.8,1,1,9,0.0,4,7,7,-0.1249999999999977,-0.1489361702127659
442,10,9,1.8,1,1,8,0.0,4,6,9,-0.3333333333333347,-0.1571428571428571
443,10,13,2.6,3,1,6,0.3666666666666666,4,7,11,0.395348837209302,-0.1535836177474402
444,10,9,1.8,1,1,7,0.0,3,5,8,-0.4651162790697679,-0.0510948905109489
445,10,10,2.0,2,1,7,0.2166666666666667,3,6,8,-0.3580246913580259,-0.1976047904191617
446,10,10,2.0,2,1,6,0.1666666666666666,4,7,9,-0.2500000000000003,0.1608391608391608
447,10,13,2.6,3,1,6,0.2166666666666666,4,7,11,0.3999999999999992,-0.2426470588235294
448,10,15,3.0,3,2,3,0.0766666666666666,4,7,14,-0.0765550239234443,-0.1634349030470914
449,10,9,1.8,1,1,9,0.0,4,7,7,-0.1249999999999977,-0.2755905511811024
450,10,11,2.2,2,1,6,0.0,4,7,10,0.1538461538461552,-0.0476190476190477
451,10,11,2.2,2,1,7,0.0,5,8,11,0.3653846153846186,0.0294117647058823
452,10,10,2.0,2,1,7,0.1666666666666666,4,6,9,0.0196078431372542,-0.2195121951219512
453,10,10,2.0,2,1,5,0.0,4,6,10,-0.2380952380952386,-0.1428571428571428
454,10,11,2.2,2,1,6,0.1999999999999999,3,6,9,0.013793103448276,-0.1224489795918367
455,10,9,1.8,1,1,9,0.0,4,7,7,-0.1249999999999977,-0.2558139534883721
456,10,11,2.2,2,1,6,0.2499999999999999,4,7,10,0.1979166666666666,-0.2474226804123711
457,10,12,2.4,3,1,6,0.3,4,6,10,0.2447552447552443,-0.1478260869565217
458,10,17,3.4,4,1,4,0.2199999999999999,4,7,14,-0.3783783783783821,-0.219409282700422
459,10,10,2.0,2,1,8,0.0,4,6,9,-0.0526315789473716,-0.1320754716981133
460,10,9,1.8,1,1,9,0.0,4,6,9,-0.1249999999999977,-0.1489361702127659
461,10,12,2.4,2,1,6,0.2333333333333333,5,7,11,0.2173913043478265,-0.2151898734177214
462,10,11,2.2,2,1,6,0.0,3,6,11,-0.4597156398104268,-0.1
463,10,13,2.6,3,1,4,0.4333333333333333,5,8,11,0.2528735632183889,-0.0758620689655172
464,10,9,1.8,1,1,8,0.0,5,7,7,-0.3333333333333347,-0.1571428571428571
465,10,11,2.2,2,1,5,0.15,4,7,10,-0.047619047619048,-0.1361502347417841
466,10,9,1.8,1,1,8,0.0,4,6,8,-0.3333333333333347,-0.1408450704225352
467,10,9,1.8,1,1,8,0.0,4,7,9,-0.6666666666666665,-0.0510948905109489
468,10,10,2.0,2,1,7,0.1666666666666666,4,6,9,-0.3725490196078475,-0.1764705882352941
469,10,16,3.2,3,1,5,0.7,4,7,12,-0.1069182389937107,-0.1538461538461538
470,10,11,2.2,2,1,6,0.0,5,7,10,-0.0352941176470584,-0.2039800995024875
471,10,9,1.8,1,1,9,0.0,5,6,8,-0.1249999999999977,-0.1489361702127659
472,10,12,2.4,2,1,6,0.0833333333333333,4,7,10,0.2173913043478265,-0.309090909090909
473,10,14,2.8,3,1,4,0.0666666666666666,4,7,12,-0.4000000000000002,-0.1461988304093567
474,10,9,1.8,1,1,9,0.0,4,6,8,-0.1249999999999977,-0.1654676258992805
475,10,10,2.0,2,1,6,0.0,4,6,9,-0.1702127659574474,-0.1904761904761905
476,10,12,2.4,2,1,4,0.1666666666666666,4,6,10,-0.4347826086956547,-0.1478260869565217
477,10,15,3.0,3,1,5,0.21,4,7,14,-0.2179487179487185,-0.2362637362637362
478,10,14,2.8,3,1,6,0.45,4,6,12,0.0162162162162147,-0.1666666666666666
479,10,12,2.4,2,1,6,0.2833333333333333,4,7,10,0.1428571428571426,-7.401486830834377e-17
480,10,12,2.4,2,1,4,0.1666666666666666,5,9,10,-0.1739130434782643,-0.125
481,10,12,2.4,3,1,7,0.1666666666666666,4,5,11,0.347826086956521,-0.056
482,10,9,1.8,1,1,9,0.0,4,7,8,-0.1249999999999977,-0.1824817518248175
483,10,11,2.2,2,1,5,0.15,4,7,9,-0.03125,-0.0576923076923076
484,10,10,2.0,2,1,6,0.0,3,6,10,-0.80952380952381,-0.0256410256410257
485,10,10,2.0,2,1,8,0.0,4,7,9,-0.3888888888888899,-0.1538461538461539
486,10,11,2.2,2,1,6,0.0,4,7,10,-0.0576923076923089,-0.1224489795918367
487,10,10,2.0,2,1,7,0.0,4,7,9,-0.0526315789473716,-0.1560693641618497
488,10,10,2.0,2,1,7,0.15,3,6,9,-0.1702127659574474,-0.1538461538461539
489,10,10,2.0,2,1,7,0.1666666666666666,4,7,8,-0.5686274509803901,-0.1627906976744186
490,10,19,3.8,3,2,3,0.6554761904761905,4,8,15,-0.4524549409571168,-0.2258064516129032
491,10,11,2.2,2,1,7,0.0,4,7,11,0.1538461538461552,-0.1523809523809524
492,10,9,1.8,1,1,8,0.0,4,7,9,-0.6666666666666665,-0.1571428571428571
493,10,12,2.4,2,1,5,0.15,4,7,10,-0.0434782608695654,-0.1092436974789916
494,10,9,1.8,1,1,8,0.0,3,6,9,-0.6666666666666665,-0.2272727272727272
495,10,10,2.0,2,1,5,0.0,4,7,10,-0.6666666666666623,-0.1695906432748538
496,10,9,1.8,1,1,9,0.0,4,7,8,-0.1249999999999977,-0.1489361702127659
497,10,9,1.8,1,1,7,0.0,3,6,9,-0.4318181818181819,-0.1824817518248175
498,10,10,2.0,2,1,7,0.1666666666666666,4,6,8,-0.5686274509803901,-0.1920529801324504
499,10,10,2.0,2,1,7,0.2333333333333333,4,7,8,-0.6666666666666623,-0.2121212121212121
500,10,11,2.2,2,1,7,0.2333333333333333,4,7,9,0.1979166666666666,-0.2160804020100502
501,10,11,2.2,2,1,4,0.0666666666666666,4,7,10,-0.2466666666666667,-0.2284263959390863
502,10,11,2.2,2,1,8,0.2666666666666666,5,8,9,0.4358974358974363,-0.0945273631840796
503,10,11,2.2,2,1,7,0.4,4,7,9,0.1538461538461552,-0.1224489795918367
504,10,12,2.4,3,1,6,0.0,4,8,11,0.2340425531914889,-0.205020920502092
505,10,10,2.0,2,1,7,0.0,4,6,9,-0.1111111111111135,-0.0227272727272727
506,10,9,1.8,1,1,6,0.0,4,5,9,-0.0227272727272727,-0.1824817518248175
507,10,14,2.8,2,1,4,0.4599999999999999,5,6,10,-0.1666666666666663,-0.1807228915662651
508,10,10,2.0,2,1,7,0.0,3,6,10,-0.1111111111111122,-0.1464968152866242
509,10,9,1.8,1,1,9,0.0,4,7,8,-0.1249999999999977,-0.2180451127819548
510,10,11,2.2,2,1,4,0.0,4,6,11,-0.1523809523809517,-0.136150234741784
511,10,10,2.0,2,1,7,0.0,4,6,9,0.1666666666666653,-0.0650887573964497
512,10,15,3.0,4,1,6,0.42,4,8,11,0.4786096256684494,-0.2068965517241379
513,10,9,1.8,1,1,8,0.0,4,6,8,-0.3333333333333347,-0.1911764705882352
514,10,11,2.2,2,1,4,0.3399999999999999,3,4,9,-0.5429864253393659,-0.1862745098039215
515,10,13,2.6,3,1,6,0.3,4,6,11,0.3953488372093012,-0.0671641791044776
516,10,22,4.4,4,1,4,0.4371428571428571,4,6,17,-0.0275449101796437,-0.1309669522643818
517,10,10,2.0,2,1,7,0.1666666666666666,3,6,8,-0.1764705882352955,-0.1688311688311689
518,10,9,1.8,1,1,8,0.0,3,5,8,-0.3333333333333347,-0.099236641221374
519,10,9,1.8,1,1,9,0.0,4,7,8,-0.1249999999999977,-0.1654676258992805
520,10,11,2.2,2,1,7,0.3,4,8,10,-0.0352941176470584,-0.0426540284360189
521,10,9,1.8,1,1,9,0.0,4,6,9,-0.1249999999999977,-0.0212765957446808
522,10,9,1.8,1,1,8,0.0,4,6,9,-0.3333333333333347,-0.2
523,10,12,2.4,2,1,6,0.43,4,7,10,-0.1320754716981141,-0.1612903225806451
524,10,12,2.4,2,1,6,0.43,4,7,10,-0.1320754716981141,-0.1900826446280991
525,10,9,1.8,1,1,8,0.0,4,5,9,-0.6666666666666665,0.0381679389312977
526,10,9,1.8,1,1,9,0.0,5,7,8,-0.1249999999999977,-0.0359712230215827
527,10,9,1.8,1,1,9,0.0,5,7,8,-0.1249999999999977,-0.1824817518248175
528,10,9,1.8,1,1,8,0.0,4,6,9,-0.3333333333333347,-0.2461538461538461
529,10,9,1.8,1,1,8,0.0,4,6,8,-0.3333333333333347,-0.2366412213740458
530,10,10,2.0,2,1,7,0.1666666666666666,5,8,9,-0.1764705882352956,-0.2048192771084337
531,10,11,2.2,2,2,4,0.0,5,7,10,-0.3749999999999978,-0.1690821256038647
532,10,10,2.0,2,1,6,0.15,3,5,9,-0.2380952380952386,-0.1627906976744186
533,10,11,2.2,2,1,7,0.15,4,6,10,-0.2604166666666669,-0.1282051282051283
534,10,10,2.0,2,1,5,0.0,4,7,10,-0.3829787234042555,-0.1764705882352941
535,10,12,2.4,2,1,4,0.4466666666666666,3,5,9,-0.4184397163120567,-0.2
536,10,9,1.8,1,1,7,0.0,3,6,8,-0.4651162790697679,-0.1739130434782608
537,10,11,2.2,2,1,7,0.0,5,7,10,0.1538461538461552,-0.1458333333333334
538,10,10,2.0,2,1,7,0.15,4,8,9,-0.2765957446808521,-0.3071895424836602
539,10,12,2.4,2,1,6,0.2833333333333333,4,6,10,0.1428571428571426,-0.1092436974789916
540,10,10,2.0,2,1,5,0.0,4,8,9,-0.1764705882352955,-0.0126582278481013
541,10,10,2.0,2,1,8,0.0,5,8,9,-0.0526315789473716,-0.0285714285714286
542,10,12,2.4,2,1,4,0.2166666666666666,4,7,11,-0.2857142857142852,0.0123456790123456
543,10,12,2.4,2,1,6,0.4,4,7,9,-0.3333333333333304,-0.0909090909090909
544,10,12,2.4,2,1,6,0.3666666666666667,3,6,9,-0.0285714285714284,-0.1566265060240964
545,10,10,2.0,2,1,7,0.1666666666666666,4,6,9,-0.5686274509803901,-0.2195121951219512
546,10,9,1.8,1,1,9,0.0,4,7,9,-0.1249999999999977,-0.1489361702127659
547,10,13,2.6,2,1,5,0.4666666666666666,4,7,10,-0.4,-0.2246376811594203
548,10,11,2.2,2,1,6,0.0833333333333333,5,8,10,-0.0312499999999992,-0.1458333333333333
549,10,12,2.4,2,1,7,0.3166666666666666,4,7,10,0.347826086956521,-0.2
550,10,9,1.8,1,1,9,0.0,4,6,9,-0.1249999999999977,-0.0827067669172932
551,10,11,2.2,2,1,7,0.1666666666666666,4,7,10,0.1538461538461552,-0.0784313725490196
552,10,11,2.2,2,1,6,0.3,4,7,10,-0.3749999999999998,-0.0576923076923076
553,10,10,2.0,2,1,7,0.0,5,6,10,0.1666666666666653,-0.1976047904191617
554,10,11,2.2,2,1,4,0.2866666666666666,4,6,9,-0.3913043478260868,-0.2222222222222222
555,10,9,1.8,1,1,6,0.0,3,6,9,-0.8181818181818197,-0.1739130434782608
556,10,13,2.6,3,1,4,0.1433333333333333,4,7,12,-0.283950617283951,-0.1695501730103806
557,10,10,2.0,2,1,6,0.0,4,7,9,-0.1764705882352955,-0.0666666666666667
558,10,9,1.8,1,1,9,0.0,3,6,8,-0.1249999999999977,-0.1824817518248175
559,10,10,2.0,2,1,7,0.0,4,7,10,0.1666666666666653,-0.1320754716981131
560,10,9,1.8,1,1,8,0.0,4,7,8,-0.6666666666666665,-0.1162790697674418
561,10,9,1.8,1,1,9,0.0,4,8,8,-0.1249999999999977,-0.0510948905109489
562,10,9,1.8,1,1,8,0.0,4,6,8,-0.3333333333333347,0.0735294117647058
563,10,10,2.0,2,1,7,0.1666666666666666,4,5,9,0.0196078431372542,-0.2422360248447205
564,10,11,2.2,2,1,7,0.3,4,7,9,-0.0352941176470584,-0.1690821256038647
565,10,12,2.4,3,1,7,0.0,5,6,11,0.3571428571428558,-0.1379310344827586
566,10,10,2.0,2,1,7,0.0,4,7,9,0.1666666666666653,-0.0126582278481012
567,10,10,2.0,2,1,7,0.0,4,7,10,-0.3888888888888899,-0.1111111111111111
568,10,13,2.6,3,1,6,0.2633333333333333,4,7,11,-0.0040650406504066,-0.0985915492957747
569,10,10,2.0,2,1,5,0.0,4,6,9,-0.2500000000000003,-3.4694469519536136e-17
570,10,10,2.0,2,1,6,0.15,4,6,8,-0.2380952380952386,-0.1111111111111111
571,10,9,1.8,1,1,8,0.0,4,7,9,-0.6666666666666665,-0.152
572,10,10,2.0,2,1,8,0.1666666666666666,3,6,9,-0.1111111111111122,-0.1976047904191617
573,10,11,2.2,2,1,7,0.4,4,6,9,-0.4102564102564149,-0.0576923076923077
574,10,9,1.8,1,1,8,0.0,4,5,8,-0.3333333333333347,0.0078740157480314
575,10,10,2.0,2,1,7,0.2333333333333333,4,5,8,-0.3888888888888899,-0.0526315789473684
576,10,10,2.0,2,1,8,0.0,4,7,9,-0.0526315789473716,-0.1834319526627219
577,10,10,2.0,2,1,7,0.15,3,5,9,-0.3829787234042555,-0.1627906976744186
578,10,9,1.8,1,1,9,0.0,4,6,8,-0.1249999999999977,-0.296
579,10,9,1.8,1,1,8,0.0,4,6,8,-0.3333333333333347,-0.2558139534883721
580,10,11,2.2,2,1,6,0.1333333333333333,4,6,10,-0.1956521739130433,-0.1634615384615384
581,10,10,2.0,2,1,6,0.0,3,6,10,-0.3725490196078475,-0.1042944785276074
582,10,10,2.0,2,1,7,0.15,3,5,8,-0.3829787234042555,-0.0191082802547769
583,10,10,2.0,2,1,8,0.2333333333333333,4,8,9,-0.0526315789473716,-0.0062893081761006
584,10,13,2.6,3,1,5,0.2033333333333333,4,7,11,-0.0699588477366258,-0.1736111111111111
585,10,9,1.8,1,1,8,0.0,3,6,8,-0.3333333333333347,-0.1739130434782608
586,10,12,2.4,2,1,5,0.2333333333333333,4,7,10,-0.457142857142857,-0.1428571428571428
587,10,10,2.0,2,1,6,0.15,5,6,8,-0.0638297872340432,-0.2987012987012987
588,10,9,1.8,1,1,9,0.0,5,7,9,-0.1249999999999977,-0.2
589,10,9,1.8,1,1,9,0.0,4,7,8,-0.1249999999999977,-0.1999999999999999
